#reference_name	reference_start	reference_end	reference_length	strand	query_name	query_start	query_end	query_length	perID_by_matches	perID_by_events	perID_by_all	matches	mismatches	deletion_events	insertion_events	deletions	insertions
chr5	18487699	29037761	182045439	+	1767-	18618601	29164383	182576387	99.9172	99.89604	99.743546	10530022	8726	1112	1120	11314	7034
chr5	8200458	12747772	182045439	+	1767-	8285541	12834043	182576387	99.914696	99.896164	99.74199	4540098	3876	412	431	3340	4528
chr5	12757278	13353308	182045439	+	1767-	12834043	13430173	182576387	99.883484	99.85331	99.737144	594949	694	75	105	387	487
chr5	13359569	17569839	182045439	+	1767-	13430173	17641188	182576387	99.89827	99.874855	99.68296	4201821	4279	513	473	4170	4915
chr5	1395	685088	182045439	+	1767-	0	680214	182576387	99.87072	99.83616	97.273705	672100	870	117	116	10723	7244
chr5	685088	3817930	182045439	+	1767-	773413	3911631	182576387	99.84309	99.810814	98.67208	3112143	4891	519	489	15808	21184
chr5	3823127	8195511	182045439	+	1767-	3911631	8285190	182576387	99.88117	99.85701	99.64307	4362563	5190	510	547	4631	5806
chr5	65297189	70558474	182045439	+	1767-	65845090	71106804	182576387	99.915985	99.89053	99.66974	5250593	4415	650	689	6277	6706
chr5	70558474	70700168	182045439	+	1767-	71130387	71269501	182576387	99.77817	99.73076	97.58252	138534	308	36	30	2852	272
chr5	70700168	70704161	182045439	+	1767-	71287520	71291514	182576387	99.774605	99.749626	99.749626	3984	9	0	1	0	1
chr5	70704161	70772140	182045439	+	1767-	71386511	71454497	182576387	99.6009	99.52762	99.368225	67632	271	23	27	76	83
chr5	70772140	70979158	182045439	+	1767-	71489611	71696658	182576387	99.89304	99.85342	99.504425	206408	221	42	40	389	418
chr5	70979158	71234001	182045439	+	1767-	71717109	71972079	182576387	99.893074	99.867165	99.482834	254110	272	37	29	461	588
chr5	71263105	71529394	182045439	-	1767-	72114176	72380509	182576387	99.907196	99.874176	99.78722	265904	247	34	54	138	182
chr5	71552102	71695154	182045439	-	1767-	71972079	72114176	182576387	99.72459	99.6551	98.882515	141579	391	56	43	1082	127
chr5	49903199	49930426	182045439	+	1767-	50934668	50958126	182576387	97.05921	96.51372	78.39718	21981	666	86	42	4580	811
chr5	49983102	49983265	182045439	+	1767-	50958126	50958289	182576387	99.386505	99.386505	99.386505	162	1	0	0	0	0
chr5	49997633	50198771	182045439	+	1767-	50958289	51146579	182576387	99.12675	99.08778	87.97542	181510	1599	51	21	18029	5181
chr5	50216164	50217531	182045439	+	1767-	51146579	51147946	182576387	98.53694	98.53694	98.53694	1347	20	0	0	0	0
chr5	50240562	50247644	182045439	+	1767-	51147946	51154864	182576387	98.00289	97.960365	95.51481	6772	138	2	1	172	8
chr5	50287374	50318692	182045439	+	1767-	51154864	51184817	182576387	97.83291	97.79699	93.53829	29299	649	6	5	1370	5
chr5	50359446	50360266	182045439	+	1767-	51184817	51185637	182576387	98.29269	98.29269	98.29269	806	14	0	0	0	0
chr5	50398469	50399676	182045439	+	1767-	51185637	51186841	182576387	98.006645	97.92531	97.76305	1180	24	1	0	3	0
chr5	50445542	50569035	182045439	+	1767-	51186841	51300791	182576387	99.22647	99.195076	91.27176	112884	880	22	14	9729	186
chr5	50593517	50719776	182045439	+	1767-	51319403	51448729	182576387	98.77684	98.730804	87.55886	118630	1469	34	22	6160	9227
chr5	49406075	49483819	182045439	+	1767-	48669297	48747829	182576387	96.086685	95.96053	89.36754	72360	2947	47	52	2437	3225
chr5	49416809	49468045	182045439	+	1767-	49586198	49638795	182576387	95.145355	95.00524	86.67869	47096	2403	35	38	1737	3098
chr5	49439838	49487887	182045439	+	1767-	48517567	48564942	182576387	95.81621	95.71838	89.1296	44063	1924	22	25	2062	1388
chr5	49425442	49471921	182045439	+	1767-	48091773	48136555	182576387	96.11964	96.01344	87.152916	41714	1684	25	23	3081	1384
chr5	49705024	49726857	182045439	+	1767-	50648213	50679620	182576387	94.32843	93.45853	60.17228	19559	1176	78	115	1098	10672
chr5	49726857	49761442	182045439	+	1767-	50684833	50722999	182576387	94.65438	93.86882	69.60784	29181	1648	91	167	3756	7337
chr5	49338130	49378359	182045439	+	1767-	48412108	48455391	182576387	95.36208	95.28862	88.5612	38347	1865	10	21	17	3071
chr5	49434740	49470744	182045439	+	1767-	48336829	48371141	182576387	96.456345	96.35133	90.03795	32745	1203	19	18	2056	364
chr5	49250617	49289002	182045439	+	1767-	47881619	47918655	182576387	95.35924	95.26832	90.26222	34973	1702	13	22	1710	361
chr5	49294100	49324001	182045439	+	1767-	47853077	47881619	182576387	95.10725	95.02731	90.72247	27136	1396	14	10	1369	10
chr5	47143510	47191294	182045439	+	1767-	47149211	47196310	182576387	93.94248	93.870705	92.52944	44230	2852	23	13	702	17
chr5	49295451	49338091	182045439	+	1767-	47737875	47780852	182576387	95.54065	95.44658	90.28601	39743	1855	21	20	1042	1379
chr5	49837947	49855857	182045439	+	1767-	50832092	50860753	182576387	86.50839	85.377945	52.180798	15158	2364	62	170	388	11139
chr5	49855857	49903199	182045439	+	1767-	50869091	50930832	182576387	95.2949	94.54161	63.63386	41621	2055	142	206	3666	18065
chr5	49298386	49338130	182045439	+	1767-	47781578	47822338	182576387	95.905136	95.81602	88.81499	37122	1585	17	19	1037	2053
chr5	49311998	49337588	182045439	+	1767-	49777982	49803233	182576387	95.63129	95.53404	89.37595	23488	1073	12	13	1029	690
chr5	49503355	49539619	182045439	+	1767-	49743772	49777982	182576387	97.014	96.91953	89.70669	32847	1011	23	10	2406	352
chr5	47252607	47293120	182045439	+	1767-	48602593	48643094	182576387	94.22872	94.11184	89.453804	37177	2277	29	20	1059	1047
chr5	48991278	49029951	182045439	+	1767-	48297970	48336291	182576387	94.66727	94.59751	92.124756	35948	2025	20	8	700	348
chr5	47658497	47697100	182045439	+	1767-	48194027	48232624	182576387	94.38705	94.2687	92.60913	36087	2146	25	23	370	364
chr5	47201071	47238210	182045439	+	1767-	50145637	50183454	182576387	95.06766	94.95819	89.90993	34636	1797	20	22	706	1384
chr5	49298849	49336204	182045439	+	1767-	47642101	47678770	182576387	94.929245	94.8159	89.73537	34147	1824	24	19	1384	698
chr5	47216717	47248376	182045439	+	1767-	48458661	48491000	182576387	96.8297	96.74757	88.87324	29657	971	10	16	1031	1711
chr5	47107810	47143754	182045439	+	1767-	49984373	50018638	182576387	95.12771	95.06042	88.84665	32254	1652	11	13	2038	359
chr5	49519146	49552775	182045439	+	1767-	47919142	47951722	182576387	95.82429	95.73815	90.91391	30888	1346	23	6	1395	346
chr16	61593608	78168088	96330374	+	1823-	14771396	31342575	41807732	99.93764	99.917015	99.77908	16549345	10327	1720	1698	14808	11507
chr16	52083099	52109588	96330374	+	1823-	5250774	5277185	41807732	99.50739	99.477234	99.05696	26260	130	4	4	99	21
chr16	52115700	53576407	96330374	+	1823-	5277185	6743615	41807732	99.93838	99.9236	99.50143	1459462	900	91	125	345	6068
chr16	53576407	61593316	96330374	+	1823-	6753551	14771104	41807732	99.91379	99.894844	99.7414	8003403	6906	720	799	6600	7244
chr16	81269518	88194329	96330374	+	1823-	34332032	41245165	41807732	99.85292	99.82456	99.50175	6896625	10159	985	977	18027	6349
chr16	78168396	80212522	96330374	+	1823-	31342779	33387106	41807732	99.92463	99.90165	99.82237	2041640	1540	208	262	946	1147
chr16	80326897	81252820	96330374	+	1823-	33387106	34315355	41807732	99.953636	99.9384	99.5349	924711	429	74	67	783	3109
chr16	88194391	88757870	96330374	+	1823-	41245475	41807719	41807732	99.80402	99.77401	99.42794	560698	1101	97	72	1680	445
chr16	50830357	51022715	96330374	+	1823-	4581372	4775419	41807732	99.03906	98.99005	93.687775	186033	1805	53	40	4520	6209
chr16	51028827	51076796	96330374	+	1823-	4775419	4833145	41807732	99.18672	99.122475	81.9888	47442	389	6	25	138	9895
chr16	51491662	51497040	96330374	+	1823-	2667039	2673852	41807732	97.57869	97.2346	76.79566	5239	130	3	16	9	1444
chr16	51497040	51729314	96330374	+	1823-	2684094	2911995	41807732	99.3236	99.29281	95.65058	224226	1527	41	29	6521	2148
chr16	51202310	51292258	96330374	+	1823-	2362490	2453136	41807732	99.52986	99.4986	90.35093	85528	404	19	8	4016	4714
chr16	51300829	51414590	96330374	+	1823-	2453136	2569272	41807732	99.547905	99.53127	97.39682	113179	514	8	11	68	2443
chr16	51510126	51557408	96330374	+	1823-	4946431	4993802	41807732	99.7334	99.722855	99.46192	47136	126	2	3	20	109
chr16	51557408	51560348	96330374	+	1823-	4999816	5002756	41807732	99.79592	99.79592	99.79592	2934	6	0	0	0	0
chr16	51560348	51569074	96330374	+	1823-	5009380	5018106	41807732	99.81664	99.81664	99.81664	8710	16	0	0	0	0
chr16	51569074	51690098	96330374	+	1823-	5023862	5144827	41807732	99.69732	99.69155	99.57462	120554	366	4	3	104	45
chr16	51611704	51706636	96330374	+	1823-	1874343	1968983	41807732	99.606514	99.58228	99.08874	94167	372	19	4	393	101
chr16	51580432	51660600	96330374	+	1823-	1797190	1874343	41807732	99.564445	99.55283	95.79561	76807	336	8	1	3025	10
chr16	51574646	51682596	96330374	+	1823-	3648660	3755083	41807732	99.54504	99.53568	98.061874	105898	484	7	3	1568	41
chr16	49509828	49535682	96330374	+	1823-	446444	471949	41807732	99.12671	99.11038	88.85278	24064	212	2	2	1578	1229
chr16	49535682	49561370	96330374	+	1823-	478106	503768	41807732	99.78178	99.77789	99.680786	25606	56	1	0	26	0
chr16	49561370	49622709	96330374	+	1823-	509880	569828	41807732	99.54276	99.5328	97.21163	59651	274	4	2	1414	23
chr16	46172064	46252342	96330374	+	1823-	569828	650432	41807732	98.80371	98.755615	97.923294	79123	958	14	25	197	523
chr16	50206854	50265262	96330374	+	1823-	3755083	3814897	41807732	99.63541	99.61572	88.697556	55475	203	6	5	2730	4136
chr16	50271351	50312156	96330374	+	1823-	3814897	3850531	41807732	99.545364	99.5314	86.92594	35471	162	4	1	5172	1
chr16	48982318	48987928	96330374	+	1823-	1139602	1145212	41807732	99.89305	99.89305	99.89305	5604	6	0	0	0	0
chr16	48987928	49040599	96330374	+	1823-	1150275	1201708	41807732	99.45361	99.42655	97.10109	51148	281	11	3	1242	4
chr16	49040599	49047852	96330374	+	1823-	1207013	1214269	41807732	99.61395	99.60022	99.57277	7225	28	0	1	0	3
chr16	49047852	49077733	96330374	+	1823-	1226098	1255793	41807732	99.009735	98.9664	98.3538	29395	294	9	4	192	6
chr16	50423448	50516333	96330374	+	1823-	2231972	2329337	41807732	99.41602	99.38701	94.01718	91930	540	10	17	415	4895
chr16	48833355	48930957	96330374	+	1823-	3256027	3347357	41807732	98.58253	98.53604	91.892334	89856	1292	30	13	6454	182
chr16	46212762	46295802	96330374	+	1823-	1017407	1100814	41807732	99.22603	99.18987	97.055046	81666	637	21	9	737	1104
chr16	50445797	50510429	96330374	+	1823-	4441680	4506091	41807732	98.8524	98.81701	97.93588	63484	737	10	13	411	190
chr16	51734920	51781708	96330374	+	1823-	2929901	2978039	41807732	99.799286	99.78371	89.34632	44750	90	4	3	1948	3298
chr16	40100986	40132910	96330374	+	1823-	2119513	2149752	41807732	98.96258	98.91996	93.32958	29858	313	8	5	1753	68
chr16	50465311	50533881	96330374	+	1823-	3874014	3945935	41807732	98.94825	98.899055	93.78059	67643	719	11	23	208	3559
chr16	42415345	42493265	96330374	+	1823-	4225555	4295417	41807732	98.65865	98.59361	84.5828	67300	915	31	14	9705	1647
chr16	49177362	49242802	96330374	+	1823-	81172	148330	41807732	99.40806	99.39269	94.73165	64319	383	4	6	738	2456
chr16	40732446	40757821	96330374	+	1823-	3850531	3874014	41807732	98.64106	98.577675	90.12573	23010	317	7	8	2048	156
chr16	49097330	49161831	96330374	+	1823-	1156	62787	41807732	99.651146	99.64145	95.217125	61416	215	6	0	2870	0
chr16	40725318	40783683	96330374	+	1823-	1297330	1355664	41807732	99.13294	99.10912	98.77173	57738	505	6	8	122	91
chr16	50206498	50245974	96330374	+	1823-	1968983	2008456	41807732	99.79986	99.78722	99.78722	39393	79	4	1	4	1
chr16	50245974	50266865	96330374	+	1823-	2014568	2035459	41807732	99.75109	99.75109	99.75109	20839	52	0	0	0	0
chr16	50305790	50327322	96330374	+	1823-	2035459	2056969	41807732	99.67921	99.66994	99.56811	21440	69	1	1	23	1
chr16	50333701	50356135	96330374	+	1823-	2056969	2079351	41807732	99.7766	99.76769	99.545334	22332	50	2	0	52	0
chr16	50362157	50376128	96330374	+	1823-	2079351	2093322	41807732	99.59917	99.59917	99.59917	13915	56	0	0	0	0
chr16	50206312	50265251	96330374	+	1823-	3172561	3230928	41807732	99.39488	99.377846	98.32627	57983	353	6	4	603	31
chr16	40890186	40909485	96330374	+	1823-	1459806	1469176	41807732	98.00393	97.8545	46.074562	8985	183	10	4	10131	202
chr16	40925143	40973353	96330374	+	1823-	1469176	1518719	41807732	99.715385	99.71124	96.735054	47998	137	1	1	75	1408
chr16	46074422	46122134	96330374	+	1823-	2978039	3025308	41807732	99.3834	99.366554	98.15012	46903	291	4	4	518	75
chr16	46490348	46529690	96330374	+	1823-	2149752	2186556	41807732	98.83401	98.77481	91.987625	36279	428	14	8	2635	97
chr16	46529690	46541930	96330374	+	1823-	2195891	2207302	41807732	98.96282	98.91066	91.730484	11259	118	3	3	863	34
chr16	46541930	46547799	96330374	+	1823-	2220316	2226164	41807732	99.178505	99.12761	98.65509	5795	48	1	2	26	5
chr16	46119245	46175297	96330374	+	1823-	924838	982501	41807732	99.35312	99.33005	96.268654	55599	362	3	10	91	1702
chr16	49084965	49137786	96330374	+	1823-	1370610	1426315	41807732	99.469315	99.44858	94.11448	52482	280	5	6	59	2943
chr16	40394414	40447251	96330374	+	1823-	1532220	1585794	41807732	99.136284	99.0999	93.86732	51306	447	13	6	1084	1821
chr16	46067113	46113836	96330374	+	1823-	873959	920306	41807732	99.36966	99.35679	98.472595	46032	292	5	1	399	23
chr16	51448708	51495748	96330374	+	1823-	4882139	4932912	41807732	98.96639	98.923874	89.81609	46055	481	8	12	504	4237
chr16	40753570	40802280	96330374	+	1823-	776994	826435	41807732	98.31841	98.24053	93.83712	47125	806	17	21	779	1510
chr16	50444756	50494130	96330374	+	1823-	3348219	3393995	41807732	98.710526	98.665085	90.841576	45012	588	14	7	3774	176
chr16	40746375	40795743	96330374	+	1823-	3530299	3581432	41807732	97.84681	97.7222	88.87496	46806	1030	38	23	1532	3297
chr16	44410168	44453768	96330374	+	1823-	3035779	3079107	41807732	99.30955	99.29808	98.58561	43006	299	4	1	295	23
chr16	46885965	46905128	96330374	+	1823-	1587029	1605736	41807732	98.465324	98.4127	96.06135	18414	287	8	2	462	6
chr16	49289065	49337859	96330374	+	1823-	239422	276720	41807732	99.54367	99.51162	75.93268	37084	170	6	6	11540	44
chr16	49094284	49137786	96330374	+	1823-	4329672	4373858	41807732	97.97669	97.84789	86.126945	40192	830	13	41	2480	3164
chr16	43411300	43456264	96330374	+	1823-	654616	692900	41807732	98.70718	98.629745	83.7467	37717	494	20	10	6753	73
chr16	49071161	49082896	96330374	+	1823-	4506379	4520191	41807732	98.89283	98.8159	81.74603	11433	128	3	6	174	2251
chr16	49219176	49255843	96330374	+	1823-	4108817	4145521	41807732	99.25059	99.218025	98.58459	36288	274	5	7	105	142
chr16	49040539	49065126	96330374	+	1823-	4201099	4225555	41807732	97.70172	97.59608	93.77023	23466	552	10	16	569	438
chr16	50278377	50318546	96330374	+	1823-	1100814	1134298	41807732	98.84232	98.75665	82.14499	33042	387	24	5	6740	55
chr16	49183890	49218407	96330374	+	1823-	4073385	4108032	41807732	99.53	99.50979	98.87595	34306	162	3	4	49	179
chr16	40747510	40774600	96330374	+	1823-	4414645	4441680	41807732	98.510544	98.465416	92.31595	25794	390	5	7	906	851
chr16	40099215	40112954	96330374	+	1823-	1273866	1292787	41807732	95.6781	95.34815	68.115105	12995	587	14	33	157	5339
chr16	40121218	40125755	96330374	+	1823-	1292787	1297330	41807732	99.18033	99.114456	98.05081	4477	37	1	2	23	29
chr16	49044927	49078461	96330374	+	1823-	1702466	1736196	41807732	98.48586	98.41704	94.23402	32392	498	15	8	644	840
chr16	49431933	49462966	96330374	+	1823-	363552	394835	41807732	98.87862	98.84676	98.08842	30685	348	0	10	0	250
chr16	40933696	40963798	96330374	+	1823-	1645619	1683813	41807732	98.25457	98.126854	76.80528	29441	523	7	32	138	8230
chr16	40720850	40735688	96330374	+	1823-	4187271	4201099	41807732	99.19705	99.16119	92.39321	13713	111	4	1	1014	4
chr16	51140129	51169348	96330374	+	1823-	3959824	3988210	41807732	98.03527	97.94545	95.00256	27793	557	20	6	869	36
chr16	49474799	49500802	96330374	+	1823-	409533	435965	41807732	99.32289	99.31143	97.63634	25817	176	1	2	10	439
chr16	43130229	43192715	96330374	+	1823-	153856	219152	41807732	99.37988	99.36053	92.50238	61219	382	9	3	885	3695
chr16	43198876	43209267	96330374	+	1823-	219152	230105	41807732	99.238556	99.20987	93.864525	10296	79	2	1	16	578
chr16	43218287	43222634	96330374	+	1823-	230105	234465	41807732	99.26386	99.24103	98.96789	4315	32	0	1	0	13
chr16	43222634	43236422	96330374	+	1823-	278639	293568	41807732	99.70262	99.68093	92.06966	13746	41	1	2	1	1142
chr16	43244472	43256713	96330374	+	1823-	293568	308444	41807732	99.41181	99.387115	79.75542	12000	71	1	2	170	2805
chr16	51849107	51933262	96330374	+	1823-	2569272	2640274	41807732	99.22089	99.18648	79.83856	68642	539	15	9	14974	1821
chr16	51945978	51963581	96330374	+	1823-	2640274	2656361	41807732	99.08622	99.04312	90.55275	15940	147	7	0	1516	0
chr16	51890571	51940537	96330374	+	1823-	5154571	5206835	41807732	96.96526	96.78106	85.19764	46362	1451	37	54	2153	4451
chr16	51947146	51989894	96330374	+	1823-	5206835	5250774	41807732	99.2432	99.195816	84.13693	39472	301	14	5	2975	4166
chr16	51940918	51971455	96330374	+	1823-	4016988	4044427	41807732	98.10109	97.966515	73.08051	24281	470	17	17	5786	2688
chr16	51984360	52010699	96330374	+	1823-	4044427	4070129	41807732	98.14271	98.01597	94.4457	25047	474	25	8	818	181
chr16	52016554	52019833	96330374	+	1823-	4070129	4073385	41807732	99.355034	99.32453	98.65813	3235	21	1	0	23	0
chr16	43300198	43360006	96330374	+	1823-	308444	363400	41807732	99.45495	99.43467	88.19874	53646	294	5	6	5868	1016
chr16	40321629	40372296	96330374	+	1823-	3477663	3530299	41807732	98.18492	98.068695	85.54143	47224	873	17	40	2570	4539
chr16	51965278	52015687	96330374	+	1823-	3088128	3133051	41807732	98.39396	98.319084	86.66154	43927	717	24	10	5765	279
chr16	44134442	44182339	96330374	+	1823-	4833145	4877809	41807732	98.01864	97.90765	89.240456	43237	874	38	12	3786	553
chr16	40332726	40366215	96330374	+	1823-	1426315	1459806	41807732	99.785	99.779045	99.779045	33417	72	0	2	0	2
chr16	45627267	45665565	96330374	+	1823-	3602304	3648660	41807732	98.14544	98.03645	75.77242	36198	684	8	33	1416	9474
chr16	40520323	40565836	96330374	+	1823-	4373941	4414645	41807732	97.433556	97.26124	78.17171	37395	985	44	24	7133	2324
chr16	45731089	45767543	96330374	+	1823-	982512	1017407	41807732	99.44194	99.42711	88.06026	33322	187	3	2	2945	1386
chr16	42652395	42692433	96330374	+	1823-	4533236	4580092	41807732	96.86953	96.628235	78.3101	37628	1216	39	58	1194	8012
chr16	43171762	43205872	96330374	+	1823-	1758333	1796008	41807732	98.07295	97.93814	85.4272	32775	644	12	34	691	4256
chr16	46651297	46688719	96330374	+	1823-	837871	873200	41807732	97.74479	97.60667	82.103745	32463	749	19	28	4210	2117
chr16	45089398	45120810	96330374	+	1823-	2331590	2361566	41807732	98.21629	98.112755	90.13464	28853	524	15	16	2035	599
chr16	45073932	45103217	96330374	+	1823-	3988231	4016862	41807732	98.35554	98.29131	89.21598	27094	453	6	12	1738	1084
chr17	81572366	83230725	84276897	+	1824+	1220	1655952	2572113	99.86387	99.829285	98.88515	1646144	2244	311	260	9971	6344
chr17	83230725	83899557	84276897	+	1824+	1671262	2339240	2572113	99.825874	99.77819	98.31581	662156	1155	152	165	5521	4667
chr17	84042019	84275847	84276897	+	1824+	2339240	2572113	2572113	99.94619	99.92253	99.0444	232168	125	35	20	1535	580
chr11	130581780	135127766	135127769	+	1888+	0	4546375	4546382	99.90504	99.886475	99.44166	4531306	4307	440	403	10373	10762
chr21	12405911	44540381	45090682	+	1912-	7350570	39488525	39976413	99.89266	99.86554	99.58734	32052586	34440	4374	4340	47444	50929
chr21	8042919	8047101	45090682	+	1912-	2066184	2071740	39976413	91.28418	90.22684	66.27083	3739	357	16	32	86	1460
chr21	8047101	8489095	45090682	+	1912-	2140802	2597652	39976413	99.63924	99.59599	95.50596	438316	1587	102	89	2091	16947
chr21	8489095	8701077	45090682	+	1912-	2637789	2849772	39976413	99.8844	99.867905	99.83588	211686	245	23	12	51	52
chr21	8757682	8891342	45090682	+	1912-	2849772	2982366	39976413	99.66072	99.62778	90.936	126602	431	19	23	6627	5561
chr21	8891342	9993863	45090682	+	1912-	3013789	4098944	39976413	99.57031	99.52062	97.01415	1074976	4639	263	276	22906	5540
chr21	10005391	10019049	45090682	+	1912-	4098944	4112431	39976413	99.51802	99.49589	98.25756	13421	65	2	1	172	1
chr21	10019049	10211212	45090682	+	1912-	4120880	4315614	39976413	99.376755	99.30369	93.51129	186397	1169	71	67	4597	7168
chr21	11281256	11283759	45090682	+	1912-	6060809	6063653	39976413	99.440445	99.32136	87.45167	2488	14	1	2	1	342
chr21	11283759	11303874	45090682	+	1912-	6161735	6182527	39976413	99.806114	99.801155	96.556366	20076	39	0	1	0	677
chr21	11303874	12215380	45090682	+	1912-	6220363	7130412	39976413	99.85364	99.829155	99.53849	908007	1331	127	96	2168	711
chr21	12215380	12327926	45090682	+	1912-	7159743	7272557	39976413	99.71734	99.68101	99.401024	112183	318	20	21	45	313
chr21	10297693	10957329	45090682	+	1912-	4331122	4983923	39976413	99.381134	99.29599	95.67642	639771	3984	287	265	15881	9046
chr21	10957329	11057185	45090682	+	1912-	5010010	5131799	39976413	99.36355	99.33741	79.95701	98200	629	9	17	1027	22960
chr21	11057185	11059208	45090682	+	1912-	5207107	5209130	39976413	99.30796	99.30796	99.30796	2009	14	0	0	0	0
chr21	11059208	11118569	45090682	+	1912-	5307551	5366901	39976413	99.53997	99.50643	99.5014	59071	273	14	6	17	6
chr21	11118569	11119422	45090682	+	1912-	5372509	5373362	39976413	99.88277	99.88277	99.88277	852	1	0	0	0	0
chr21	11119422	11165302	45090682	+	1912-	5436213	5484466	39976413	99.56612	99.51838	94.60927	45666	199	10	12	15	2388
chr21	44540635	45029876	45090682	+	1912-	39488585	39976413	39976413	99.803535	99.757	98.19353	483610	952	110	116	4679	3266
chr21	5940507	6100321	45090682	+	1912-	270448	429445	39976413	99.67383	99.602905	97.05072	156767	513	52	60	2534	1717
chr21	6100321	6394140	45090682	+	1912-	437979	732357	39976413	99.73517	99.71681	99.25849	292617	777	31	23	425	984
chr21	5681543	5940343	45090682	+	1912-	0	261354	39976413	99.18559	99.066536	96.95478	255025	2094	143	166	1681	4235
chr21	6480143	6537790	45090682	+	1912-	1298192	1357189	39976413	99.651855	99.57213	96.709236	57248	200	18	28	199	1549
chr21	6544094	6681455	45090682	+	1912-	1357189	1500127	39976413	98.95665	98.823235	93.65517	134870	1422	61	123	1069	6646
chr21	6499978	6668546	45090682	+	1912-	733626	904804	39976413	99.64409	99.598526	97.81795	167703	599	42	35	266	2876
chr21	7835994	7893538	45090682	+	1912-	1764505	1822191	39976413	99.21633	99.08174	98.55383	56972	450	41	37	122	264
chr21	7914333	7939852	45090682	+	1912-	1822191	1847665	39976413	98.02281	97.76816	96.81921	24838	501	27	39	180	135
chr21	7967335	8021721	45090682	+	1912-	1847665	1905588	39976413	98.306694	97.97304	86.47843	51670	890	102	77	1826	5363
chr21	7851392	7970251	45090682	+	1912-	1080646	1200604	39976413	99.39944	99.27969	97.990204	117844	712	59	84	303	1402
chr21	7976282	7978888	45090682	+	1912-	1200604	1203214	39976413	99.50115	99.38674	99.348656	2593	13	0	3	0	4
chr21	6376576	6477063	45090682	+	1912-	1203214	1295478	39976413	98.89214	98.63116	88.58508	90068	1009	141	100	9410	1187
chr21	12326427	12404413	45090682	-	1912-	7272557	7350570	39976413	99.94871	99.93845	99.90387	77942	40	4	4	4	31
chr21	6823230	6842419	45090682	+	1912-	1647057	1671393	39976413	94.63875	93.9344	71.0952	17670	1001	50	90	518	5665
chr21	6852187	6882769	45090682	+	1912-	1671393	1706807	39976413	98.07893	97.96672	84.56264	29969	587	12	23	26	4858
chr21	6882769	6899656	45090682	+	1912-	1747623	1764505	39976413	97.085365	96.88981	96.64362	16355	491	19	15	41	36
chr21	11205848	11225510	45090682	+	1912-	5741528	5762548	39976413	99.084435	99.06428	92.664825	19480	180	2	2	2	1360
chr21	11225510	11258920	45090682	+	1912-	5829853	5863258	39976413	99.24848	99.20986	99.19799	33148	251	11	2	11	6
chr21	11258920	11276308	45090682	+	1912-	5895040	5912433	39976413	99.16015	99.10314	99.08605	17238	146	4	6	4	9
chr21	11276308	11280967	45090682	+	1912-	5957292	5961950	39976413	99.31301	99.291695	99.291695	4626	32	1	0	1	0
chr21	6835384	6891790	45090682	+	1912-	1024446	1080498	39976413	97.5292	97.25959	90.45179	52775	1337	83	67	2294	1940
chr17	835664	951783	84276897	+	2102+	830251	946247	44789987	99.870155	99.821655	95.08684	113063	147	28	27	2909	2786
chr17	951783	16716364	84276897	+	2102+	953701	16716322	44789987	99.8919	99.859604	99.53234	15718169	17010	2522	2567	29402	27442
chr17	27553424	37341277	84276897	+	2102+	28025600	37812319	44789987	99.93936	99.921875	99.8258	9775791	5931	869	843	6131	4997
chr17	19123525	22131426	84276897	+	2102+	19079098	22083290	44789987	99.96452	99.94635	99.72315	3001348	1065	266	280	5488	1779
chr17	22140376	22172010	84276897	+	2102+	22083290	22114954	44789987	99.96517	99.91772	99.555405	31573	11	5	10	50	80
chr17	22180127	22188820	84276897	+	2102+	22114954	22123637	44789987	99.95374	99.82677	99.03758	8644	4	5	6	45	35
chr17	22217703	23048246	84276897	+	2102+	22123637	22951809	44789987	99.98913	99.98152	99.67171	827949	90	37	26	2504	133
chr17	23057688	23723519	84276897	+	2102+	22951809	23611710	44789987	99.9591	99.95416	95.55516	647670	265	16	16	17896	11966
chr17	23760396	23810996	84276897	+	2102+	23611710	23659927	44789987	99.70342	99.693085	95.007904	48074	143	5	0	2383	0
chr17	23822890	23906264	84276897	+	2102+	23659927	23743321	44789987	99.52738	99.51306	99.48443	82972	394	7	5	8	28
chr17	23906264	24079021	84276897	+	2102+	23748751	23919302	44789987	99.83198	99.82963	98.16865	169926	286	2	2	2545	339
chr17	24084786	24136548	84276897	+	2102+	23919302	23965802	44789987	99.91828	99.91398	89.760826	46462	38	2	0	5262	0
chr17	24136548	24160138	84276897	+	2102+	23972759	23999235	44789987	99.94913	99.94489	89.05424	23578	12	0	1	0	2886
chr17	24173039	24339713	84276897	+	2102+	23999235	24165746	44789987	99.33643	99.315674	94.69451	161528	1079	13	21	4067	3904
chr17	24339713	24527253	84276897	+	2102+	24184582	24372121	44789987	99.59562	99.58429	96.39923	183735	746	9	12	3059	3058
chr17	24527253	25048217	84276897	+	2102+	24377546	24893741	44789987	99.81272	99.80961	97.741295	512181	961	12	4	7822	3053
chr17	38984160	39004605	84276897	+	2102+	39417596	39438000	44789987	99.85784	99.818695	99.61856	20371	29	4	4	45	4
chr17	39004605	44151170	84276897	+	2102+	39561962	44708468	44789987	99.928246	99.903076	99.78244	5139088	3690	677	619	3787	3728
chr17	16767169	19024868	84276897	+	2102+	16724081	18980444	44789987	99.9236	99.90371	99.75436	2253395	1723	216	233	2581	1245
